,index,time_stamp,user_id,grade,pre_score,adjusted_improvement,anxiety,complete,user_message,chatbot_message,hint_id,action,positive_feedback,stage,pos,neg,help,failed_attempts,reward,model_name
510,515,2020-11-24 22:20:12.717195+00:00,367,1.0,-0.25,3,0.05555555555555555,True,can you give me the answer,"To calculate the weight of the box of chocolates, you can multiply the weight of each chocolate and the total number of chocolates you have in the box.",38,hint,True,0.3333333333333333,-1.0,-1.0,1.0,-0.3,3.0709999999999997,model-11-24-2020-20:20:33-PST-15.meta
511,516,2020-11-25 01:14:40.070907+00:00,377,-1.0,0.0,2,-0.3888888888888889,True,I need help. Can you help me?,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,0.0,0.1479999999999999,-1.0,1.0,-0.8,0.01,model-11-24-2020-20:20:33-PST-15.meta
512,517,2020-11-25 01:17:43.970251+00:00,377,-1.0,0.0,2,-0.3888888888888889,True,Not very helpful. Can you give me the equation that leads me to the answer,A unit cube is a cube of which each side is 1 unit long. The volume of a unit cube is one cubic unit.,25,hint,,0.0,-1.0,-0.692,1.0,-0.8,0.01,model-11-24-2020-20:20:33-PST-15.meta
513,518,2020-11-25 01:19:32.913013+00:00,377,-1.0,0.0,2,-0.3888888888888889,True,With numbers please,:),51,nothing,,0.0,0.07000000000000006,-1.0,-0.1084945191293003,-0.7,1.974,model-11-24-2020-20:20:33-PST-15.meta
514,490,2020-11-24 20:51:22.674984+00:00,378,1.0,-0.25,0,-0.3888888888888889,True,I don't get it,You can move your mouse close to the box to turn it into a chocolate!,40,hint,,-1.0,-1.0,-1.0,1.0,-1.0,0.01,model-11-24-2020-20:20:33-PST-15.meta
515,498,2020-11-24 20:52:44.223617+00:00,378,1.0,-0.25,0,-0.3888888888888889,True,I need help,Move your mouse along the height to count how many chocolates would fit along the height.,41,hint,,-1.0,0.45999999999999996,-1.0,1.0,-0.7,0.01,model-11-24-2020-20:20:33-PST-15.meta
516,491,2020-11-24 20:53:16.443842+00:00,378,1.0,-0.25,0,-0.3888888888888889,True,im stuck,"By sliding the chocolate along the height of the box and using the chocolate as a reference, you will find that the height fits 3 chocolates.",43,hint,,-1.0,-1.0,0.3340000000000001,1.0,-0.5,0.01,model-11-24-2020-20:20:33-PST-15.meta
517,492,2020-11-24 20:54:22.477179+00:00,378,1.0,-0.25,0,-0.3888888888888889,True,Im stuck :(,You can move your mouse close to the box to turn it into a chocolate!,37,hint,,-0.6666666666666666,-1.0,0.6619999999999999,1.0,-0.7,0.01,model-11-24-2020-20:20:33-PST-15.meta
518,493,2020-11-24 20:54:29.406800+00:00,378,1.0,-0.25,0,-0.3888888888888889,True,help,Move your mouse along the width to count how many chocolates would fit along the width.,19,hint,,-0.6666666666666666,1.0,-1.0,1.0,-0.7,0.01,model-11-24-2020-20:20:33-PST-15.meta
519,499,2020-11-24 20:54:37.126851+00:00,378,1.0,-0.25,0,-0.3888888888888889,True,I don't get it,"By sliding the chocolate along the width of the box and using the chocolate as a reference, you will find that the width fits 5 chocolates.",20,hint,,-0.6666666666666666,-1.0,-1.0,1.0,-0.7,0.01,model-11-24-2020-20:20:33-PST-15.meta
520,494,2020-11-24 20:55:28.958800+00:00,378,1.0,-0.25,0,-0.3888888888888889,True,Hmm,You can move your mouse close to the box to turn it into a chocolate!,21,hint,,-0.3333333333333333,-1.0,-1.0,-0.24409562093041037,-0.6,0.01,model-11-24-2020-20:20:33-PST-15.meta
521,495,2020-11-24 20:55:34.347619+00:00,378,1.0,-0.25,0,-0.3888888888888889,True,ok,Move your mouse along the length to count how many chocolates would fit along the length.,22,hint,,-0.3333333333333333,1.0,-1.0,-0.10634730232532263,-0.6,0.01,model-11-24-2020-20:20:33-PST-15.meta
522,500,2020-11-24 20:55:50.354982+00:00,378,1.0,-0.25,0,-0.3888888888888889,True,I need help,"By sliding the chocolate along the length of the box and using the chocolate as a reference, you will find that the length fits 6 chocolates",23,hint,,-0.3333333333333333,0.45999999999999996,-1.0,1.0,-0.5,-0.10700000000000001,model-11-24-2020-20:20:33-PST-15.meta
523,521,2020-11-25 23:56:22.065520+00:00,382,1.0,0.0,3,-0.3333333333333333,True,hi,You can move your mouse close to the box to turn it into a chocolate!,40,hint,True,-1.0,-1.0,-1.0,-0.29048756043794377,-1.0,0.11,model-11-25-2020-17:10:26-PST-16.meta
524,522,2020-11-25 23:57:03.360985+00:00,382,1.0,0.0,3,-0.3333333333333333,True,okay,Hm... let's keep thinking!,88,question,True,-1.0,1.0,-1.0,-0.15501974855079237,-1.0,0.1,model-11-25-2020-17:10:26-PST-16.meta
525,523,2020-11-25 23:59:55.162021+00:00,382,1.0,0.0,3,-0.3333333333333333,True,i need help,"You’ve just about got it. Don’t give up, yet!",81,encourage,True,-1.0,0.45999999999999996,-1.0,1.0,-0.7,0.1,model-11-25-2020-17:10:26-PST-16.meta
526,524,2020-11-26 00:01:57.190871+00:00,382,1.0,0.0,3,-0.3333333333333333,True,,Move your mouse along the height to count how many chocolates would fit along the height.,41,hint,True,-1.0,-1.0,-1.0,-1.0,-0.5,0.11,model-11-25-2020-17:10:26-PST-16.meta
527,525,2020-11-26 00:02:13.210157+00:00,382,1.0,0.0,3,-0.3333333333333333,True,3,"By sliding the chocolate along the height of the box and using the chocolate as a reference, you will find that the height fits 3 chocolates.",43,hint,True,-1.0,-1.0,-1.0,-1.0,-0.5,0.11,model-11-25-2020-17:10:26-PST-16.meta
528,526,2020-11-26 00:02:30.040631+00:00,382,1.0,0.0,3,-0.3333333333333333,True,next,You have seen all the hints. Try your best to answer the question!,44,hint,,-1.0,-1.0,-1.0,-0.14410816401856008,-0.5,0.01,model-11-25-2020-17:10:26-PST-16.meta
529,527,2020-11-26 00:06:52.640257+00:00,382,1.0,0.0,3,-0.3333333333333333,True,okay,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,0.0,1.0,-1.0,-0.15501974855079237,-0.9,2.945,model-11-25-2020-17:10:26-PST-16.meta
530,528,2020-11-26 00:23:08.257029+00:00,383,1.0,-0.25,5,0.16666666666666666,True,i dont know thevanswer,You can move your mouse close to the box to turn it into a chocolate!,40,hint,,-1.0,-1.0,-1.0,1.0,-1.0,0.01,model-11-25-2020-17:10:26-PST-16.meta
531,529,2020-11-26 00:25:42.587986+00:00,383,1.0,-0.25,5,0.16666666666666666,True,i dont know the length,You can move your mouse close to the box to turn it into a chocolate!,21,hint,True,-0.3333333333333333,-1.0,-1.0,1.0,-0.9,0.11,model-11-25-2020-17:10:26-PST-16.meta
532,530,2020-11-26 00:28:48.584802+00:00,383,1.0,-0.25,5,0.16666666666666666,True,i dont know the answer,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,True,0.0,-1.0,-1.0,1.0,0.9,0.11,model-11-25-2020-17:10:26-PST-16.meta
533,531,2020-11-26 00:32:28.073206+00:00,383,1.0,-0.25,5,0.16666666666666666,True,i need the answer,:),51,nothing,,0.0,-1.0,-1.0,1.0,2.2,0.0,model-11-25-2020-17:10:26-PST-16.meta
534,532,2020-11-26 00:32:41.465307+00:00,383,1.0,-0.25,5,0.16666666666666666,True,i need help \,:),51,nothing,,0.0,0.45999999999999996,-1.0,1.0,2.2,0.0,model-11-25-2020-17:10:26-PST-16.meta
535,533,2020-11-26 00:33:51.221769+00:00,383,1.0,-0.25,5,0.16666666666666666,True,can you help me please,:),51,nothing,,0.0,0.25,-1.0,1.0,2.2,0.0,model-11-25-2020-17:10:26-PST-16.meta
536,535,2020-11-26 00:36:02.683902+00:00,383,1.0,-0.25,5,0.16666666666666666,True,help,:),51,nothing,,0.0,1.0,-1.0,1.0,2.6,0.0,model-11-25-2020-17:10:26-PST-16.meta
537,536,2020-11-26 00:38:20.969324+00:00,383,1.0,-0.25,5,0.16666666666666666,True,i need help,:),51,nothing,,0.0,0.45999999999999996,-1.0,1.0,2.6,0.0,model-11-25-2020-17:10:26-PST-16.meta
538,537,2020-11-26 00:40:37.408153+00:00,383,1.0,-0.25,5,0.16666666666666666,True,i need a hint,:),51,nothing,True,0.0,-1.0,-1.0,1.0,2.6,0.1,model-11-25-2020-17:10:26-PST-16.meta
539,538,2020-11-26 00:41:16.777884+00:00,383,1.0,-0.25,5,0.16666666666666666,True,hint,:),51,nothing,,0.0,-1.0,-1.0,1.0,2.6,0.0,model-11-25-2020-17:10:26-PST-16.meta
540,539,2020-11-26 00:41:24.765996+00:00,383,1.0,-0.25,5,0.16666666666666666,True,no,You’re super close! Let’s think about this a little more and try again.,75,encourage,,0.0,-1.0,1.0,-0.06320011146530125,2.6,0.0,model-11-25-2020-17:10:26-PST-16.meta
541,540,2020-11-26 00:41:38.332389+00:00,383,1.0,-0.25,5,0.16666666666666666,True,hint,I know we can do this together. Keep thinking!,76,encourage,,0.0,-1.0,-1.0,1.0,2.6,0.0,model-11-25-2020-17:10:26-PST-16.meta
542,534,2020-11-26 00:43:54.406169+00:00,383,1.0,-0.25,5,0.16666666666666666,True, help,:),51,nothing,,0.0,1.0,-1.0,1.0,4.9,4.961,model-11-25-2020-17:10:26-PST-16.meta
543,541,2020-11-26 00:57:42.329780+00:00,385,1.0,-0.5,1,-0.6666666666666666,True,I do not need help right now,You can move your mouse close to the box to turn it into a chocolate!,37,hint,True,-0.6666666666666666,-1.0,-0.378,1.0,-1.0,0.11,model-11-25-2020-17:10:26-PST-16.meta
544,542,2020-11-26 00:58:58.901565+00:00,385,1.0,-0.5,1,-0.6666666666666666,True,I need a hint,Move your mouse along the width to count how many chocolates would fit along the width.,19,hint,,-0.6666666666666666,-1.0,-1.0,1.0,-0.8,0.01,model-11-25-2020-17:10:26-PST-16.meta
545,543,2020-11-26 01:01:11.725181+00:00,385,1.0,-0.5,1,-0.6666666666666666,True,I am still here,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,0.0,-1.0,-1.0,-0.036319758722910156,-1.0,0.01,model-11-25-2020-17:10:26-PST-16.meta
546,544,2020-11-26 01:02:22.485273+00:00,385,1.0,-0.5,1,-0.6666666666666666,True,What does that mean,A unit cube is a cube of which each side is 1 unit long. The volume of a unit cube is one cubic unit.,25,hint,,0.0,-1.0,-1.0,1.0,-0.9,0.01,model-11-25-2020-17:10:26-PST-16.meta
547,545,2020-11-26 01:03:27.394935+00:00,385,1.0,-0.5,1,-0.6666666666666666,True,what is the answer,"You won't be able to calculate volume by dragging the chocolate over the box, since it's three-dimensional! Try to use an equation to find the volume:",27,hint,,0.0,-1.0,-1.0,1.0,-0.9,0.9450000000000001,model-11-25-2020-17:10:26-PST-16.meta
548,546,2020-11-27 16:46:55.436191+00:00,387,1.0,0.5,1,-0.5555555555555556,True,What is the hint?,You can move your mouse close to the box to turn it into a chocolate!,21,hint,True,-0.3333333333333333,-1.0,-1.0,1.0,-1.0,0.11,model-11-27-2020-16:45:05-PST-18.meta
549,547,2020-11-27 16:49:53.073581+00:00,387,1.0,0.5,1,-0.5555555555555556,True,what are some pointers?,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,True,0.0,-1.0,-1.0,1.0,-1.0,1.084,model-11-27-2020-16:45:05-PST-18.meta
550,562,2020-11-27 18:49:56.787034+00:00,388,-1.0,0.0,0,-0.2222222222222222,True,I will put the choclets in the box then cont them.,You can move your mouse close to the box to turn it into a chocolate!,40,hint,,-1.0,-1.0,-1.0,-0.036319758722910156,-1.0,0.01,model-11-27-2020-18:04:29-PST-18.meta
551,563,2020-11-27 18:52:52.840419+00:00,388,-1.0,0.0,0,-0.2222222222222222,True,I need some pointers please.,Move your mouse along the height to count how many chocolates would fit along the height.,41,hint,,-1.0,-0.132,-1.0,1.0,-0.8,0.01,model-11-27-2020-18:04:29-PST-18.meta
552,558,2020-11-27 18:57:22.334470+00:00,388,-1.0,0.0,0,-0.2222222222222222,True,I need more help.,"By sliding the chocolate along the height of the box and using the chocolate as a reference, you will find that the height fits 3 chocolates.",43,hint,True,-1.0,0.19799999999999995,-1.0,1.0,-0.7,0.11,model-11-27-2020-18:04:29-PST-18.meta
553,559,2020-11-27 18:57:45.579378+00:00,388,-1.0,0.0,0,-0.2222222222222222,True,Thanks,We’re almost there! We’re so close to getting to cross the river and saving the villagers from the fire.,73,encourage,True,-1.0,1.0,-1.0,-0.1528205347590037,-0.7,0.1,model-11-27-2020-18:04:29-PST-18.meta
554,564,2020-11-27 19:00:33.554159+00:00,388,-1.0,0.0,0,-0.2222222222222222,True,I need some help.,You can move your mouse close to the box to turn it into a chocolate!,21,hint,True,-0.3333333333333333,0.1479999999999999,-1.0,1.0,-0.8,0.11,model-11-27-2020-18:04:29-PST-18.meta
555,560,2020-11-27 19:03:11.814642+00:00,388,-1.0,0.0,0,-0.2222222222222222,True,I'm not doing to good.,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,0.0,-1.0,-0.248,-0.036319758722910156,-0.8,0.01,model-11-27-2020-18:04:29-PST-18.meta
556,561,2020-11-27 19:06:36.973712+00:00,388,-1.0,0.0,0,-0.2222222222222222,True,I need help.,Hm… I suggest thinking about the concept of a unit cube and the volume of a unit cube. It may remind you of what you need in order to calculate the volume of the box!,65,question,,0.0,0.45999999999999996,-1.0,1.0,-0.7,0.0,model-11-27-2020-18:04:29-PST-18.meta
557,565,2020-11-27 19:10:06.869289+00:00,388,-1.0,0.0,0,-0.2222222222222222,True,18 + 18 + 15 + 15 =66,A unit cube is a cube of which each side is 1 unit long. The volume of a unit cube is one cubic unit.,25,hint,,0.0,-1.0,-1.0,-1.0,-0.7,0.01,model-11-27-2020-18:04:29-PST-18.meta
558,566,2020-11-27 19:15:18.527385+00:00,388,-1.0,0.0,0,-0.2222222222222222,True,I'm doing the math on my wight broad.,"You won't be able to calculate volume by dragging the chocolate over the box, since it's three-dimensional! Try to use an equation to find the volume:",27,hint,,0.0,-1.0,-1.0,-0.036319758722910156,-0.6,0.01,model-11-27-2020-18:04:29-PST-18.meta
559,567,2020-11-27 19:17:54.047360+00:00,388,-1.0,0.0,0,-0.2222222222222222,True,How am I ever going to do this.,Think about how to calculate volume with multiplication.,28,hint,,0.0,-1.0,-1.0,1.0,-0.6,0.01,model-11-27-2020-18:04:29-PST-18.meta
560,568,2020-11-27 19:21:10.244329+00:00,388,-1.0,0.0,0,-0.2222222222222222,True,I need help.,:),51,nothing,,0.0,0.45999999999999996,-1.0,1.0,-0.4,0.0,model-11-27-2020-18:04:29-PST-18.meta
561,569,2020-11-27 19:24:05.437694+00:00,388,-1.0,0.0,0,-0.2222222222222222,True,I need to get unstuck.,Area = Length x Width = 6 x 5 = 30,45,hint,,0.0,-1.0,-1.0,-0.036319758722910156,-0.3,0.01,model-11-27-2020-18:04:29-PST-18.meta
562,570,2020-11-27 19:26:03.585367+00:00,388,-1.0,0.0,0,-0.2222222222222222,True,THANK YOU SO MUCH!,Putting them together:,30,hint,,0.0,-0.03599999999999992,-1.0,-0.03305731158131586,-0.1,0.01,model-11-27-2020-18:04:29-PST-18.meta
563,571,2020-11-27 19:28:51.719723+00:00,388,-1.0,0.0,0,-0.2222222222222222,True,Im still here,"This problem is tough, but I know that we can finish it if we think hard enough. Keep trying!",79,encourage,,0.6666666666666666,-1.0,-1.0,-0.0591943997065032,-1.0,-0.13,model-11-27-2020-18:04:29-PST-18.meta
564,548,2020-11-27 17:49:23.504141+00:00,390,0.0,0.75,1,-0.8888888888888888,True,what is this song,You can move your mouse close to the box to turn it into a chocolate!,21,hint,,-0.3333333333333333,-1.0,-1.0,1.0,-0.9,0.01,model-11-27-2020-16:45:05-PST-18.meta
565,549,2020-11-27 17:50:04.384471+00:00,390,0.0,0.75,1,-0.8888888888888888,True,what is 3 * 5 *6,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,0.0,-1.0,-1.0,1.0,-1.0,0.01,model-11-27-2020-16:45:05-PST-18.meta
566,550,2020-11-27 17:50:54.441682+00:00,390,0.0,0.75,1,-0.8888888888888888,True,how much do we weigh together,"Remember that, the weight of the box of chocolates can’t be more than 200 ounces.",39,hint,,0.6666666666666666,-1.0,-1.0,1.0,-1.0,0.971,model-11-27-2020-16:45:05-PST-18.meta
567,552,2020-11-27 18:35:20.107676+00:00,391,0.0,0.0,3,-0.5,True,i need help,The people in the village need you! Keep working hard.,85,encourage,,0.0,0.45999999999999996,-1.0,1.0,0.0,0.0,model-11-27-2020-18:04:29-PST-18.meta
568,554,2020-11-27 18:36:18.969242+00:00,391,0.0,0.0,3,-0.5,True,i am stuck,You’re doing awesome! We’re so close to figuring this out and convincing the captain to let us board the boat.,72,encourage,True,0.0,-1.0,0.3340000000000001,1.0,0.1,0.1,model-11-27-2020-18:04:29-PST-18.meta
569,553,2020-11-27 18:38:16.679304+00:00,391,0.0,0.0,3,-0.5,True,what do I multiply to get the answer,:),51,nothing,,0.0,-1.0,-1.0,1.0,0.2,0.0,model-11-27-2020-18:04:29-PST-18.meta
570,555,2020-11-27 18:39:20.755019+00:00,391,0.0,0.0,3,-0.5,True,i am confused,:),51,nothing,,0.0,-1.0,0.39400000000000013,1.0,0.3,0.0,model-11-27-2020-18:04:29-PST-18.meta
571,556,2020-11-27 18:44:23.402153+00:00,391,0.0,0.0,3,-0.5,True,how do I multiply the numbers,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,0.0,-1.0,-1.0,1.0,0.5,0.01,model-11-27-2020-18:04:29-PST-18.meta
572,557,2020-11-27 18:50:55.776312+00:00,391,0.0,0.0,3,-0.5,True,i dont understand how to add the sides,:),51,nothing,,0.0,-1.0,-1.0,1.0,0.6,2.987,model-11-27-2020-18:04:29-PST-18.meta
573,572,2020-11-27 21:56:58.321228+00:00,393,0.0,-0.25,3,-0.6666666666666666,True,wot is the height,You can move your mouse close to the box to turn it into a chocolate!,40,hint,,-1.0,-1.0,-1.0,-0.11777014676919517,-1.0,0.01,model-11-27-2020-19:29:36-PST-18.meta
574,573,2020-11-27 21:59:17.069834+00:00,393,0.0,-0.25,3,-0.6666666666666666,True,i ned help,Move your mouse along the height to count how many chocolates would fit along the height.,41,hint,True,-1.0,0.45999999999999996,-1.0,1.0,-0.9,0.11,model-11-27-2020-19:29:36-PST-18.meta
575,574,2020-11-27 22:02:42.607118+00:00,393,0.0,-0.25,3,-0.6666666666666666,True,help,You can move your mouse close to the box to turn it into a chocolate!,21,hint,True,-0.3333333333333333,1.0,-1.0,1.0,-0.8,0.11,model-11-27-2020-19:29:36-PST-18.meta
576,575,2020-11-27 22:04:08.817144+00:00,393,0.0,-0.25,3,-0.6666666666666666,True,wot do i do,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,0.0,-1.0,-1.0,1.0,-0.9,0.01,model-11-27-2020-19:29:36-PST-18.meta
577,335,2020-11-27 22:06:46.562335+00:00,393,0.0,-0.25,3,-0.6666666666666666,True, what is 30 x 3,:),51,nothing,,0.0,-1.0,-1.0,1.0,-0.8,0.0,model-11-27-2020-19:29:36-PST-18.meta
578,576,2020-11-27 22:09:49.474290+00:00,393,0.0,-0.25,3,-0.6666666666666666,True,o90,"To calculate the weight of the box of chocolates, you can multiply the weight of each chocolate and the total number of chocolates you have in the box.",38,hint,,0.3333333333333333,-1.0,-1.0,-1.0,-1.0,2.945,model-11-27-2020-19:29:36-PST-18.meta
579,577,2020-11-27 22:25:35.525518+00:00,395,-1.0,-0.25,1,-0.6111111111111112,True,ok,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,0.0,1.0,-1.0,-0.10634730232532263,-1.0,0.01,model-11-27-2020-19:29:36-PST-18.meta
580,579,2020-11-27 22:31:15.567780+00:00,395,-1.0,-0.25,1,-0.6111111111111112,True,how do you find the total,A unit cube is a cube of which each side is 1 unit long. The volume of a unit cube is one cubic unit.,25,hint,,0.0,-1.0,-1.0,1.0,-0.7,0.01,model-11-27-2020-19:29:36-PST-18.meta
581,578,2020-11-27 22:34:23.339643+00:00,395,-1.0,-0.25,1,-0.6111111111111112,True,how big is a chocolate,"You won't be able to calculate volume by dragging the chocolate over the box, since it's three-dimensional! Try to use an equation to find the volume:",27,hint,,0.0,-1.0,-1.0,1.0,-0.5,0.01,model-11-27-2020-19:29:36-PST-18.meta
582,580,2020-11-27 22:36:55.452641+00:00,395,-1.0,-0.25,1,-0.6111111111111112,True,what's the answer,You’re super close! Let’s think about this a little more and try again.,75,encourage,True,0.0,-1.0,-1.0,1.0,-0.3,0.1,model-11-27-2020-19:29:36-PST-18.meta
583,581,2020-11-27 22:38:04.196873+00:00,395,-1.0,-0.25,1,-0.6111111111111112,True,i,Think about how to calculate volume with multiplication.,28,hint,,0.0,-1.0,-1.0,-0.036319758722910156,-0.3,0.01,model-11-27-2020-19:29:36-PST-18.meta
584,582,2020-11-27 22:43:14.342644+00:00,395,-1.0,-0.25,1,-0.6111111111111112,True,I need the chocolates to help figure,Area = Length x Width = 6 x 5 = 30,45,hint,,0.0,-0.29799999999999993,-1.0,1.0,-0.2,0.01,model-11-27-2020-19:29:36-PST-18.meta
585,583,2020-11-27 22:45:56.373009+00:00,395,-1.0,-0.25,1,-0.6111111111111112,True,what's 90,"To calculate the weight of the box of chocolates, you can multiply the weight of each chocolate and the total number of chocolates you have in the box.",38,hint,,0.3333333333333333,-1.0,-1.0,1.0,-0.8,0.01,model-11-27-2020-19:29:36-PST-18.meta
586,584,2020-11-27 22:46:27.009483+00:00,395,-1.0,-0.25,1,-0.6111111111111112,True,what,"If you multiply the weight per chocolate with the number of chocolates, you will get how much the box of chocolates weighs.",33,hint,True,0.3333333333333333,-1.0,-1.0,1.0,-0.8,0.11,model-11-27-2020-19:29:36-PST-18.meta
587,585,2020-11-27 22:48:46.821017+00:00,395,-1.0,-0.25,1,-0.6111111111111112,True,i,Weight of the box of chocolates,34,hint,,0.3333333333333333,-1.0,-1.0,-0.036319758722910156,-0.8,0.906,model-11-27-2020-19:29:36-PST-18.meta
588,586,2020-11-27 23:16:50.737075+00:00,398,-1.0,-0.25,1,-0.2777777777777778,True,I am stuck,You can move your mouse close to the box to turn it into a chocolate!,40,hint,True,-1.0,-1.0,0.3340000000000001,1.0,-1.0,0.11,model-11-27-2020-19:29:36-PST-18.meta
589,587,2020-11-27 23:17:25.191555+00:00,398,-1.0,-0.25,1,-0.2777777777777778,True,what is next,You’re doing a great job so far. Just keep trying!,74,encourage,True,-1.0,-1.0,-1.0,1.0,-1.0,0.1,model-11-27-2020-19:29:36-PST-18.meta
590,588,2020-11-27 23:17:54.649731+00:00,398,-1.0,-0.25,1,-0.2777777777777778,True,I got it,Move your mouse along the height to count how many chocolates would fit along the height.,41,hint,True,-1.0,-1.0,-1.0,-0.036319758722910156,-0.9,0.11,model-11-27-2020-19:29:36-PST-18.meta
591,589,2020-11-27 23:21:19.274366+00:00,398,-1.0,-0.25,1,-0.2777777777777778,True,I need help,"The sooner we finish, the sooner we can cross the river on that boat! Let’s get to it!",86,encourage,,0.3333333333333333,0.45999999999999996,-1.0,1.0,-0.7,0.0,model-11-27-2020-19:29:36-PST-18.meta
592,590,2020-11-27 23:21:37.772550+00:00,398,-1.0,-0.25,1,-0.2777777777777778,True,I don't get it,"To calculate the weight of the box of chocolates, you can multiply the weight of each chocolate and the total number of chocolates you have in the box.",38,hint,,0.3333333333333333,-1.0,-1.0,1.0,-0.7,0.01,model-11-27-2020-19:29:36-PST-18.meta
593,591,2020-11-27 23:22:22.156038+00:00,398,-1.0,-0.25,1,-0.2777777777777778,True,90%2?,"If you multiply the weight per chocolate with the number of chocolates, you will get how much the box of chocolates weighs.",33,hint,,0.3333333333333333,-1.0,-1.0,-1.0,-0.7,0.01,model-11-27-2020-19:29:36-PST-18.meta
594,592,2020-11-27 23:22:32.374312+00:00,398,-1.0,-0.25,1,-0.2777777777777778,True,ok thanks,Weight of the box of chocolates,34,hint,,0.3333333333333333,1.0,-1.0,-0.10634730232532263,-0.7,0.9450000000000001,model-11-27-2020-19:29:36-PST-18.meta
595,597,2020-11-28 01:34:46.678466+00:00,404,0.0,-0.5,6,0.0,True,okay so uh,You can move your mouse close to the box to turn it into a chocolate!,40,hint,True,-1.0,-0.025999999999999912,-1.0,-0.03305731158131586,-0.9,0.11,model-11-27-2020-19:29:36-PST-18.meta
596,598,2020-11-28 01:35:03.215215+00:00,404,0.0,-0.5,6,0.0,True,okay,Move your mouse along the height to count how many chocolates would fit along the height.,41,hint,,-1.0,1.0,-1.0,-0.15501974855079237,-0.9,0.01,model-11-27-2020-19:29:36-PST-18.meta
597,593,2020-11-28 01:39:42.425186+00:00,404,0.0,-0.5,6,0.0,True,i need help,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,0.0,0.45999999999999996,-1.0,1.0,-0.8,0.01,model-11-27-2020-19:29:36-PST-18.meta
598,594,2020-11-28 01:39:48.840802+00:00,404,0.0,-0.5,6,0.0,True,*I,A unit cube is a cube of which each side is 1 unit long. The volume of a unit cube is one cubic unit.,25,hint,,0.0,-1.0,-1.0,-1.0,-0.8,0.01,model-11-27-2020-19:29:36-PST-18.meta
599,595,2020-11-28 01:40:59.000645+00:00,404,0.0,-0.5,6,0.0,True,oof,You’re doing awesome! We’re so close to figuring this out and convincing the captain to let us board the boat.,72,encourage,,0.0,-1.0,-1.0,-0.32585769566181433,-0.7,0.0,model-11-27-2020-19:29:36-PST-18.meta
600,596,2020-11-28 01:42:12.037680+00:00,404,0.0,-0.5,6,0.0,True,help,"You won't be able to calculate volume by dragging the chocolate over the box, since it's three-dimensional! Try to use an equation to find the volume:",27,hint,,0.0,1.0,-1.0,1.0,-0.5,5.944999999999999,model-11-27-2020-19:29:36-PST-18.meta
601,600,2020-11-28 23:25:53.185538+00:00,410,-1.0,0.0,3,-0.7777777777777778,True,poop,You can move your mouse close to the box to turn it into a chocolate!,37,hint,,-0.6666666666666666,-1.0,-1.0,-0.3503795891277126,-1.0,0.01,model-11-28-2020-15:36:06-PST-18.meta
602,601,2020-11-28 23:26:22.762514+00:00,410,-1.0,0.0,3,-0.7777777777777778,True,you suck,:),51,nothing,,-0.3333333333333333,-1.0,0.4880000000000002,-0.035072750243886786,-1.0,0.0,model-11-28-2020-15:36:06-PST-18.meta
603,602,2020-11-28 23:26:36.195481+00:00,410,-1.0,0.0,3,-0.7777777777777778,True,:(,You can move your mouse close to the box to turn it into a chocolate!,21,hint,,-0.3333333333333333,-1.0,1.0,-1.0,-1.0,0.01,model-11-28-2020-15:36:06-PST-18.meta
604,603,2020-11-28 23:28:46.719947+00:00,410,-1.0,0.0,3,-0.7777777777777778,True,i confused,:),51,nothing,True,0.0,-1.0,1.0,1.0,-0.8,0.1,model-11-28-2020-15:36:06-PST-18.meta
605,604,2020-11-28 23:29:10.334896+00:00,410,-1.0,0.0,3,-0.7777777777777778,True,help me please,:),51,nothing,,0.0,0.6659999999999999,-1.0,1.0,-0.8,0.0,model-11-28-2020-15:36:06-PST-18.meta
606,605,2020-11-28 23:29:23.227768+00:00,410,-1.0,0.0,3,-0.7777777777777778,True,sssssssssssss,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,0.0,-1.0,-1.0,-1.0,-0.8,0.01,model-11-28-2020-15:36:06-PST-18.meta
607,606,2020-11-28 23:29:24.049832+00:00,410,-1.0,0.0,3,-0.7777777777777778,True,s,A unit cube is a cube of which each side is 1 unit long. The volume of a unit cube is one cubic unit.,25,hint,,0.0,-1.0,-1.0,-0.25346546468918785,-0.8,0.01,model-11-28-2020-15:36:06-PST-18.meta
